order_item_id,order_id,product_id,quantity,price
4555,666,41,4,52474
4556,466,202,3,78084
4557,1215,91,4,14200
4558,893,81,4,72735
4559,664,181,4,49865
4560,861,270,1,71934
4561,706,37,5,71253
4562,557,96,5,55407
4563,298,228,3,39314
4564,138,153,3,11817
4565,1580,221,1,65477
4566,375,240,2,42131
4567,204,97,2,15647
4568,1063,7,3,36111
4569,1282,5,4,59227
4570,286,170,2,2333
4571,1047,284,1,8456
4572,252,124,4,61075
4573,765,275,4,59305
4574,1411,49,5,52539
4575,726,228,4,39314
4576,321,157,1,63575
4577,1349,32,5,33883
4578,467,172,3,18332
4579,153,141,1,34431
4580,1976,106,5,50323
4581,995,87,1,52776
4582,942,114,1,51081
4583,891,116,5,9864
4584,1683,37,5,71253
4585,1659,256,3,57429
4586,1074,185,2,25232
4587,1415,12,4,70678
4588,255,211,4,36659
4589,415,212,4,63948
4590,662,13,1,14754
4591,840,211,3,36659
4592,169,109,2,12374
4593,1113,126,4,34565
4594,1511,153,5,11817
4595,803,173,1,23010
4596,1132,137,5,40811
4597,124,10,5,51332
4598,718,31,1,56011
4599,1012,27,2,68979
4600,1504,161,4,71373
4601,1244,276,4,22839
4602,1177,300,2,2841
4603,1446,14,1,18758
4604,1066,232,3,76955
4605,1040,237,3,4469
4606,867,183,4,22648
4607,1946,246,3,28052
4608,1916,289,3,70425
4609,641,278,4,70952
4610,1385,59,2,47710
4611,1548,224,4,73472
4612,69,277,4,14294
4613,584,166,4,32826
4614,773,286,5,14521
4615,1132,203,1,1755
4616,1195,122,1,6796
4617,893,201,5,21732
4618,1671,86,1,76283
4619,987,31,3,56011
4620,370,204,4,78455
4621,312,100,1,23968
4622,570,162,4,74985
4623,399,208,2,19224
4624,1075,157,3,63575
4625,1049,69,4,38506
4626,1335,234,1,47800
4627,428,212,5,63948
4628,1149,174,2,20729
4629,582,44,4,25630
4630,140,237,2,4469
4631,1640,11,4,13430
4632,1626,290,4,39776
4633,786,118,5,48600
4634,1651,151,5,27058
4635,768,295,2,32037
4636,1455,60,2,22191
4637,1415,246,2,28052
4638,1376,280,3,19003
4639,490,3,2,43499
4640,408,173,2,23010
4641,1339,154,3,53551
4642,396,82,2,4126
4643,252,109,3,12374
4644,1835,292,1,53929
4645,942,218,3,46157
4646,113,178,2,38787
4647,1047,24,1,25662
4648,1987,233,2,22803
4649,1917,136,3,71487
4650,1256,8,4,22298
4651,63,185,5,25232
4652,813,116,2,9864
4653,468,218,5,46157
4654,1522,179,1,47267
4655,1341,191,1,58529
4656,660,13,1,14754
4657,1401,238,5,39680
4658,991,134,5,61314
4659,1114,242,2,66085
4660,880,179,4,47267
4661,1779,193,4,66327
4662,1967,124,1,61075
4663,1082,281,1,32495
4664,1925,126,3,34565
4665,1078,247,4,14629
4666,1639,79,2,38406
4667,1895,68,1,14502
4668,1861,135,1,79563
4669,1690,68,4,14502
4670,1945,23,4,63064
4671,1249,98,4,23508
4672,20,97,3,15647
4673,1944,287,3,49394
4674,1934,78,3,62906
4675,154,297,4,34940
4676,428,166,2,32826
4677,2,65,4,43524
4678,243,45,3,78282
4679,1612,172,2,18332
4680,738,47,4,43320
4681,511,132,4,72742
4682,1404,167,2,32983
4683,1321,108,1,57551
4684,1829,46,4,75766
4685,1257,84,4,57382
4686,254,29,3,1515
4687,973,52,4,46290
4688,999,99,3,20686
4689,1129,9,1,18294
4690,657,259,2,72994
4691,4,137,5,40811
4692,1653,29,1,1515
4693,783,214,2,1561
4694,1649,17,1,69101
4695,847,150,3,63822
4696,1135,106,4,50323
4697,1164,19,4,75908
4698,1270,274,3,64036
4699,1169,186,4,7524
4700,1519,151,4,27058
4701,684,191,3,58529
4702,1344,282,1,22946
4703,1724,293,3,21663
4704,676,295,3,32037
4705,1901,185,5,25232
4706,895,12,5,70678
4707,1414,158,2,26501
4708,446,241,4,17316
4709,1789,37,5,71253
4710,1523,80,1,51136
4711,1128,216,5,8336
4712,1278,128,4,29433
4713,1786,282,3,22946
4714,615,207,5,41292
4715,732,167,5,32983
4716,1648,130,4,74149
4717,391,121,5,38961
4718,650,187,4,72619
4719,1095,123,2,15639
4720,1889,34,2,67022
4721,1778,194,5,79132
4722,450,156,5,30812
4723,213,209,2,63375
4724,1693,290,5,39776
4725,699,243,1,13095
4726,523,124,3,61075
4727,1417,120,2,55120
4728,1979,270,5,71934
4729,1793,202,1,78084
4730,1031,198,4,36398
4731,1622,190,4,9679
4732,891,219,3,79740
4733,717,272,1,58129
4734,1689,44,1,25630
4735,973,126,5,34565
4736,451,228,2,39314
4737,1534,3,1,43499
4738,1256,35,5,45264
4739,1226,36,3,59058
4740,1587,215,3,36148
4741,1015,82,2,4126
4742,1927,110,3,56565
4743,237,157,4,63575
4744,49,250,2,57399
4745,8,202,5,78084
4746,478,37,2,71253
4747,1124,56,1,73739
4748,158,194,1,79132
4749,177,6,4,65480
4750,37,20,1,15753
4751,514,170,5,2333
4752,407,188,3,60932
4753,711,118,5,48600
4754,1004,246,1,28052
4755,329,297,4,34940
4756,1428,184,5,47839
4757,1191,111,1,52888
4758,780,152,2,7522
4759,984,276,5,22839
4760,122,139,3,2765
4761,1290,252,5,10731
4762,1551,104,2,41994
4763,1648,276,2,22839
4764,1828,152,5,7522
4765,1058,123,1,15639
4766,334,143,4,39356
4767,1843,5,5,59227
4768,1932,12,4,70678
4769,1489,85,1,6764
4770,1050,88,4,48286
4771,144,200,4,23490
4772,19,214,2,1561
4773,1919,297,3,34940
4774,470,54,2,62209
4775,1412,210,1,2636
4776,147,33,4,37525
4777,595,118,1,48600
4778,170,236,2,48023
4779,1134,15,3,59100
4780,1290,131,1,62410
4781,1761,151,3,27058
4782,129,255,5,42977
4783,1098,69,2,38506
4784,1065,85,2,6764
4785,1170,284,3,8456
4786,1168,145,5,63707
4787,1331,11,2,13430
4788,1353,117,3,27927
4789,1112,234,2,47800
4790,338,278,2,70952
4791,1393,265,2,29609
4792,1774,256,4,57429
4793,1087,166,4,32826
4794,1123,194,4,79132
4795,1274,6,1,65480
4796,1089,254,3,31125
4797,1420,192,2,35481
4798,1714,16,1,60563
4799,1954,227,4,6511
4800,1064,96,1,55407
4801,1907,207,4,41292
4802,1235,53,1,46073
4803,1758,42,3,32068
4804,1634,53,5,46073
4805,290,220,3,16960
4806,91,55,1,23449
4807,1211,35,5,45264
4808,276,177,2,41201
4809,1058,36,4,59058
4810,1412,250,2,57399
4811,681,12,5,70678
4812,1127,1,4,16160
4813,421,286,5,14521
4814,386,229,2,73396
4815,1908,181,5,49865
4816,256,168,2,38032
4817,27,133,2,66139
4818,75,111,3,52888
4819,406,203,4,1755
4820,1169,174,1,20729
4821,536,106,3,50323
4822,294,225,3,22840
4823,269,86,1,76283
4824,1266,225,1,22840
4825,1084,234,1,47800
4826,306,162,3,74985
4827,532,6,2,65480
4828,1271,15,3,59100
4829,385,252,1,10731
4830,580,17,1,69101
4831,1180,219,4,79740
4832,391,14,1,18758
4833,959,176,2,57855
4834,1540,121,2,38961
4835,1327,167,2,32983
4836,1865,88,3,48286
4837,1373,30,3,50548
4838,774,141,1,34431
4839,1431,23,3,63064
4840,490,95,5,2417
4841,1755,75,2,73656
4842,499,271,4,33362
4843,345,215,2,36148
4844,1963,150,5,63822
4845,1638,253,4,35313
4846,1001,264,1,13536
4847,919,295,5,32037
4848,1137,120,2,55120
4849,900,21,4,38420
4850,1573,287,2,49394
4851,1229,41,4,52474
4852,585,156,3,30812
4853,1353,269,2,69110
4854,1078,164,4,62031
4855,1943,236,3,48023
4856,84,157,2,63575
4857,1600,160,4,24925
4858,654,296,1,57194
4859,717,135,1,79563
4860,1915,165,4,14506
4861,1315,83,3,23812
4862,1459,113,2,68082
4863,1072,199,3,34213
4864,1436,64,5,21839
4865,1261,273,4,30207
4866,857,234,2,47800
4867,1921,191,3,58529
4868,1358,124,2,61075
4869,371,9,1,18294
4870,1329,14,1,18758
4871,197,294,3,15289
4872,385,53,1,46073
4873,202,103,2,74263
4874,1595,222,2,7679
4875,43,136,2,71487
4876,547,185,3,25232
4877,1575,271,1,33362
4878,10,39,2,78557
4879,764,239,5,71901
4880,979,222,5,7679
4881,764,209,5,63375
4882,1163,59,2,47710
4883,127,80,4,51136
4884,1711,94,2,7919
4885,1836,260,3,13168
4886,614,283,1,5733
4887,1775,46,4,75766
4888,1452,277,3,14294
4889,1090,86,1,76283
4890,1111,252,5,10731
4891,479,125,1,10999
4892,119,99,3,20686
4893,593,173,2,23010
4894,150,294,4,15289
4895,1833,240,2,42131
4896,908,54,4,62209
4897,402,154,3,53551
4898,392,27,4,68979
4899,1136,120,3,55120
4900,922,235,4,1451
4901,1967,159,2,7372
4902,1882,60,5,22191
4903,1712,2,2,23346
4904,1308,203,4,1755
4905,1654,144,5,43611
4906,767,191,5,58529
4907,1803,172,5,18332
4908,683,138,4,61705
4909,747,36,2,59058
4910,1845,65,1,43524
4911,591,54,4,62209
4912,458,8,1,22298
4913,1639,13,1,14754
4914,61,180,2,46162
4915,974,254,3,31125
4916,824,159,1,7372
4917,864,218,3,46157
4918,17,183,5,22648
4919,707,73,5,62668
4920,1716,203,3,1755
4921,732,135,4,79563
4922,1152,297,4,34940
4923,1169,293,4,21663
4924,598,75,4,73656
4925,610,213,3,47639
4926,546,10,2,51332
4927,1663,150,4,63822
4928,1884,272,2,58129
4929,22,63,2,56699
4930,1366,47,2,43320
4931,647,254,4,31125
4932,1169,141,4,34431
4933,698,109,3,12374
4934,1771,34,3,67022
4935,22,196,4,49420
4936,61,20,5,15753
4937,1884,151,1,27058
4938,1585,63,3,56699
4939,344,25,1,56434
4940,239,141,4,34431
4941,213,27,2,68979
4942,1669,84,5,57382
4943,1453,71,4,32551
4944,860,202,4,78084
4945,1571,271,4,33362
4946,1267,131,3,62410
4947,1457,92,3,44361
4948,1892,161,1,71373
4949,1782,35,4,45264
4950,1654,79,2,38406
4951,1813,41,2,52474
4952,515,225,1,22840
4953,683,115,1,20804
4954,1651,124,2,61075
4955,408,119,4,39702
4956,733,27,2,68979
4957,1129,100,3,23968
4958,636,113,4,68082
4959,298,232,1,76955
4960,751,21,3,38420
4961,311,207,3,41292
4962,540,229,2,73396
4963,1433,130,1,74149
4964,833,142,5,31857
4965,417,171,3,53367
4966,1130,147,2,25534
4967,1132,162,3,74985
4968,13,2,3,23346
4969,358,41,3,52474
4970,1840,161,3,71373
4971,1455,96,2,55407
4972,974,299,2,38762
4973,934,159,5,7372
4974,1633,13,2,14754
4975,1551,163,3,76829
4976,378,66,4,23594
4977,1319,53,4,46073
4978,1734,139,3,2765
4979,230,233,1,22803
4980,863,237,2,4469
4981,1708,133,2,66139
4982,1525,3,2,43499
4983,107,60,5,22191
4984,1360,25,4,56434
4985,143,293,5,21663
4986,1892,148,5,1156
4987,836,195,4,64844
4988,550,144,4,43611
4989,1254,92,4,44361
4990,1838,257,1,48286
4991,815,113,5,68082
4992,68,296,4,57194
4993,1142,238,2,39680
4994,1766,31,4,56011
4995,277,113,3,68082
4996,1786,291,5,881
4997,1046,211,1,36659
4998,1899,245,2,57781
4999,142,73,3,62668
5000,1162,98,5,23508
5001,661,223,5,10747
5002,102,79,3,38406
5003,884,234,1,47800
5004,18,258,2,37968
5005,85,208,4,19224
5006,1211,98,1,23508
5007,1098,85,2,6764
5008,1212,248,3,79073
5009,945,275,3,59305
5010,1188,244,2,43756
5011,1333,19,5,75908
5012,80,233,2,22803
5013,387,94,1,7919
5014,494,30,2,50548
5015,1697,275,1,59305
5016,557,220,2,16960
5017,1093,90,3,10799
5018,1338,47,5,43320
5019,870,241,5,17316
5020,1992,257,5,48286
5021,71,100,2,23968
5022,1144,109,5,12374
5023,1627,70,5,45796
5024,285,256,1,57429
5025,1526,217,5,28444
5026,1063,38,1,22586
5027,1904,37,1,71253
5028,720,151,1,27058
5029,1103,26,4,61285
5030,1111,167,3,32983
5031,985,43,3,7488
5032,1075,81,5,72735
5033,293,144,5,43611
5034,172,169,4,74790
5035,1917,52,4,46290
5036,1936,23,5,63064
5037,427,46,3,75766
5038,1909,145,5,63707
5039,132,38,4,22586
5040,1619,254,1,31125
5041,1098,219,5,79740
5042,1258,111,3,52888
5043,566,203,5,1755
5044,1384,249,2,3513
5045,674,141,2,34431
5046,1829,172,4,18332
5047,152,237,1,4469
5048,1346,176,3,57855
5049,584,254,4,31125
5050,1241,96,1,55407
5051,949,125,1,10999
5052,282,111,3,52888
5053,1477,240,5,42131
5054,24,198,3,36398
5055,1031,169,4,74790
5056,1497,100,2,23968
5057,993,136,1,71487
5058,571,166,4,32826
5059,880,143,4,39356
5060,1076,193,1,66327
5061,1134,107,3,5208
5062,1877,281,4,32495
5063,628,231,2,35645
5064,488,186,1,7524
5065,650,81,4,72735
5066,816,266,1,71235
5067,1462,167,5,32983
5068,2000,156,5,30812
5069,1968,58,1,25071
5070,705,221,5,65477
5071,1175,73,1,62668
5072,51,251,3,71585
5073,1119,143,3,39356
5074,1688,295,1,32037
5075,277,225,4,22840
5076,1542,185,3,25232
5077,60,300,4,2841
5078,1147,49,5,52539
5079,637,212,1,63948
5080,1958,88,5,48286
5081,1294,3,5,43499
5082,1062,25,4,56434
5083,1238,148,1,1156
5084,1669,141,5,34431
5085,315,43,3,7488
5086,1607,6,5,65480
5087,1202,81,2,72735
5088,1227,177,2,41201
5089,795,99,3,20686
5090,1310,191,2,58529
5091,683,4,1,6224
5092,334,49,4,52539
5093,321,128,2,29433
5094,1672,292,2,53929
5095,825,146,1,57810
5096,1369,170,5,2333
5097,1514,136,5,71487
5098,1970,46,1,75766
5099,1334,65,4,43524
5100,1992,201,1,21732
5101,1483,174,3,20729
5102,714,75,3,73656
5103,319,264,3,13536
5104,844,289,4,70425
5105,253,187,1,72619
5106,291,100,4,23968
5107,324,170,3,2333
5108,1342,72,3,51147
5109,7,169,3,74790
5110,1247,224,3,73472
5111,458,151,2,27058
5112,607,112,2,32151
5113,933,234,4,47800
5114,1587,163,5,76829
5115,1782,179,3,47267
5116,1552,22,5,72670
5117,691,142,3,31857
5118,1722,1,5,16160
5119,200,122,2,6796
5120,1572,13,2,14754
5121,1392,215,2,36148
5122,641,20,4,15753
5123,14,152,3,7522
5124,382,8,3,22298
5125,1011,134,2,61314
5126,1736,110,2,56565
5127,1539,44,2,25630
5128,334,110,3,56565
5129,397,135,4,79563
5130,1474,179,4,47267
5131,1344,56,4,73739
5132,1692,21,2,38420
5133,499,33,5,37525
5134,334,227,1,6511
5135,98,179,1,47267
5136,815,147,3,25534
5137,771,19,1,75908
5138,1149,17,2,69101
5139,1388,257,1,48286
5140,228,28,5,73313
5141,1773,294,2,15289
5142,695,126,1,34565
5143,40,31,2,56011
5144,1143,68,1,14502
5145,1314,253,1,35313
5146,1664,222,4,7679
5147,1325,121,4,38961
5148,351,173,3,23010
5149,1710,179,1,47267
5150,1496,129,4,74967
5151,1433,134,5,61314
5152,1468,15,2,59100
5153,1151,157,5,63575
5154,543,115,3,20804
5155,1256,8,2,22298
5156,1533,202,5,78084
5157,888,59,2,47710
5158,23,143,2,39356
5159,16,242,1,66085
5160,970,209,4,63375
5161,268,183,4,22648
5162,1354,250,4,57399
5163,1190,178,3,38787
5164,1857,145,3,63707
5165,1276,67,2,51875
5166,1709,91,5,14200
5167,215,122,3,6796
5168,177,47,4,43320
5169,1385,139,1,2765
5170,297,67,4,51875
5171,1549,244,3,43756
5172,631,144,2,43611
5173,1212,30,4,50548
5174,422,252,3,10731
5175,194,153,1,11817
5176,1221,121,3,38961
5177,1356,184,3,47839
5178,912,13,1,14754
5179,1961,162,3,74985
5180,24,262,5,29602
5181,1869,137,1,40811
5182,710,228,2,39314
5183,506,86,5,76283
5184,1600,189,1,9944
5185,1283,21,4,38420
5186,1708,147,3,25534
5187,1237,292,4,53929
5188,1047,3,3,43499
5189,230,57,5,57240
5190,1889,60,2,22191
5191,1323,119,1,39702
5192,93,234,4,47800
5193,1577,34,3,67022
5194,130,42,5,32068
5195,1884,239,4,71901
5196,1012,105,3,7487
5197,1316,87,4,52776
5198,1168,86,1,76283
5199,94,68,5,14502
5200,495,262,4,29602
5201,1367,126,3,34565
5202,430,300,2,2841
5203,1405,203,1,1755
5204,1135,197,4,24426
5205,956,17,3,69101
5206,742,92,5,44361
5207,873,246,4,28052
5208,175,261,4,13527
5209,408,246,4,28052
5210,220,43,4,7488
5211,395,292,2,53929
5212,977,30,3,50548
5213,613,12,1,70678
5214,853,259,3,72994
5215,1894,117,4,27927
5216,1251,104,3,41994
5217,1636,119,1,39702
5218,1485,100,3,23968
5219,666,102,4,36425
5220,1624,160,4,24925
5221,536,240,2,42131
5222,1058,38,4,22586
5223,155,122,5,6796
5224,69,23,3,63064
5225,1634,198,3,36398
5226,846,257,4,48286
5227,137,158,1,26501
5228,1913,259,4,72994
5229,354,270,1,71934
5230,1010,67,1,51875
5231,1169,50,2,21174
5232,1268,275,2,59305
5233,1017,75,2,73656
5234,1276,120,4,55120
5235,46,111,1,52888
5236,687,267,4,21797
5237,963,257,1,48286
5238,1218,140,2,46637
5239,1951,69,3,38506
5240,183,59,3,47710
5241,1819,225,2,22840
5242,1161,186,1,7524
5243,236,154,4,53551
5244,313,258,2,37968
5245,1943,265,1,29609
5246,846,270,5,71934
5247,692,127,2,55746
5248,42,273,5,30207
5249,1305,94,2,7919
5250,758,183,5,22648
5251,232,6,2,65480
5252,1559,64,1,21839
5253,1505,117,5,27927
5254,797,237,2,4469
5255,700,160,3,24925
5256,1230,251,1,71585
5257,1762,235,3,1451
5258,323,78,1,62906
5259,588,174,2,20729
5260,1837,267,4,21797
5261,471,263,5,55506
5262,953,300,3,2841
5263,735,9,5,18294
5264,1173,214,1,1561
5265,913,112,2,32151
5266,1345,17,1,69101
5267,1057,282,5,22946
5268,312,26,2,61285
5269,67,237,1,4469
5270,750,15,3,59100
5271,1279,73,2,62668
5272,1052,73,2,62668
5273,1759,122,4,6796
5274,537,181,4,49865
5275,942,250,1,57399
5276,196,101,4,6154
5277,343,43,4,7488
5278,785,195,1,64844
5279,1516,40,3,78064
5280,485,143,4,39356
5281,1799,277,3,14294
5282,1443,242,4,66085
5283,352,82,2,4126
5284,1370,206,4,77858
5285,1935,193,2,66327
5286,416,53,4,46073
5287,416,40,3,78064
5288,886,179,5,47267
5289,1311,8,4,22298
5290,152,115,1,20804
5291,744,39,1,78557
5292,724,53,5,46073
5293,918,174,1,20729
5294,1857,82,1,4126
5295,1102,132,3,72742
5296,1673,267,2,21797
5297,1151,197,5,24426
5298,381,212,1,63948
5299,1775,122,3,6796
5300,1030,250,3,57399
5301,1695,13,5,14754
5302,966,33,4,37525
5303,1754,198,3,36398
5304,931,109,2,12374
5305,694,181,5,49865
5306,559,203,5,1755
5307,1769,144,2,43611
5308,1410,251,3,71585
5309,1956,217,3,28444
5310,175,225,1,22840
5311,58,71,1,32551
5312,1211,183,5,22648
5313,480,162,3,74985
5314,1982,153,3,11817
5315,1201,288,4,66172
5316,702,94,1,7919
5317,1250,134,3,61314
5318,1630,282,2,22946
5319,415,242,5,66085
5320,343,285,5,78454
5321,654,203,2,1755
5322,1195,261,4,13527
5323,290,255,4,42977
5324,875,273,2,30207
5325,879,274,2,64036
5326,68,282,2,22946
5327,576,192,3,35481
5328,241,174,4,20729
5329,866,297,4,34940
5330,1396,284,1,8456
5331,1869,140,1,46637
5332,1962,169,2,74790
5333,235,53,4,46073
5334,30,288,3,66172
5335,1150,223,3,10747
5336,775,81,1,72735
5337,1380,127,3,55746
5338,443,279,2,21561
5339,51,71,3,32551
5340,509,200,4,23490
5341,907,40,2,78064
5342,87,266,1,71235
5343,1721,223,5,10747
5344,1922,99,1,20686
5345,1615,208,5,19224
5346,229,140,1,46637
5347,1073,170,2,2333
5348,720,30,1,50548
5349,1056,86,3,76283
5350,168,103,2,74263
5351,1188,197,1,24426
5352,1720,281,3,32495
5353,800,185,3,25232
5354,1413,13,3,14754
5355,1145,154,1,53551
5356,1836,223,1,10747
5357,940,292,2,53929
5358,80,106,4,50323
5359,1703,235,3,1451
5360,1419,210,1,2636
5361,1937,90,3,10799
5362,1205,185,4,25232
5363,1168,299,5,38762
5364,1331,272,2,58129
5365,1523,152,3,7522
5366,334,153,3,11817
5367,1336,59,1,47710
5368,18,220,3,16960
5369,244,14,4,18758
5370,876,232,4,76955
5371,39,289,2,70425
5372,145,134,3,61314
5373,858,292,1,53929
5374,65,12,4,70678
5375,15,58,4,25071
5376,155,90,2,10799
5377,779,58,2,25071
5378,1391,128,1,29433
5379,1192,89,3,23578
5380,442,260,3,13168
5381,310,117,1,27927
5382,1916,276,5,22839
5383,1427,282,3,22946
5384,998,84,3,57382
5385,847,260,1,13168
5386,934,123,4,15639
5387,1957,203,1,1755
5388,91,196,3,49420
5389,1462,214,4,1561
5390,938,99,5,20686
5391,1996,97,2,15647
5392,509,89,2,23578
5393,1618,55,5,23449
5394,1609,50,1,21174
5395,1041,243,5,13095
5396,620,128,1,29433
5397,1248,34,4,67022
5398,1848,58,2,25071
5399,1621,11,5,13430
5400,622,74,5,29053
5401,628,233,4,22803
5402,468,189,3,9944
5403,1309,145,5,63707
5404,1386,115,3,20804
5405,557,50,1,21174
5406,543,147,3,25534
5407,1703,45,3,78282
5408,586,288,4,66172
5409,1089,15,1,59100
5410,580,136,4,71487
5411,50,71,3,32551
5412,1912,130,1,74149
5413,1304,193,5,66327
5414,1464,133,4,66139
5415,676,2,1,23346
5416,1410,215,1,36148
5417,103,196,3,49420
5418,737,202,5,78084
5419,307,236,3,48023
5420,1678,22,4,72670
5421,19,171,5,53367
5422,24,243,4,13095
5423,1668,178,1,38787
5424,1442,94,5,7919
5425,578,233,2,22803
5426,67,239,2,71901
5427,1944,163,3,76829
5428,1106,216,1,8336
5429,1206,294,4,15289
5430,957,16,5,60563
5431,1065,118,1,48600
5432,630,201,4,21732
5433,1185,16,3,60563
5434,334,110,5,56565
5435,1179,175,2,68600
5436,1547,133,2,66139
5437,1849,278,5,70952
5438,934,134,5,61314
5439,1399,50,3,21174
5440,232,263,3,55506
5441,1017,189,4,9944
5442,1271,138,4,61705
5443,1879,183,3,22648
5444,347,218,5,46157
5445,1806,55,2,23449
5446,1733,104,3,41994
5447,1205,62,2,40166
5448,274,29,1,1515
5449,483,268,3,19423
5450,1753,262,2,29602
5451,1316,81,1,72735
5452,1330,126,1,34565
5453,647,178,2,38787
5454,1197,77,3,23855
5455,1883,144,2,43611
5456,314,281,5,32495
5457,1505,240,4,42131
5458,1427,46,1,75766
5459,1354,291,4,881
5460,1714,78,4,62906
5461,816,187,2,72619
5462,1104,194,2,79132
5463,1200,86,1,76283
5464,125,171,4,53367
5465,1560,5,3,59227
5466,330,83,2,23812
5467,1247,217,1,28444
5468,81,251,1,71585
5469,1138,147,4,25534
5470,1379,243,2,13095
5471,1492,85,1,6764
5472,123,29,4,1515
5473,485,196,1,49420
5474,524,123,5,15639
5475,69,113,5,68082
5476,1506,135,1,79563
5477,839,122,2,6796
5478,1202,188,4,60932
5479,1002,75,5,73656
5480,661,102,1,36425
5481,869,228,4,39314
5482,1790,73,2,62668
5483,1618,120,3,55120
5484,9,212,4,63948
5485,1221,211,2,36659
5486,1970,53,2,46073
5487,404,187,2,72619
5488,1294,221,2,65477
5489,371,47,3,43320
5490,80,204,4,78455
5491,1257,30,2,50548
5492,1858,195,4,64844
5493,1475,212,1,63948
5494,1784,97,2,15647
5495,350,148,1,1156
5496,865,175,1,68600
5497,1536,10,1,51332
5498,282,6,3,65480
5499,835,166,5,32826
5500,772,50,3,21174
5501,616,121,2,38961
5502,241,91,2,14200
5503,613,115,4,20804
5504,678,205,2,73578
5505,1892,20,2,15753
5506,1595,44,4,25630
5507,447,204,4,78455
5508,1476,153,1,11817
5509,405,120,5,55120
5510,1730,239,2,71901
5511,537,212,2,63948
5512,1244,105,4,7487
5513,314,68,2,14502
5514,1357,199,2,34213
5515,740,278,1,70952
5516,1063,50,4,21174
5517,1752,227,4,6511
5518,1342,143,1,39356
5519,1420,278,3,70952
5520,142,173,1,23010
5521,625,54,1,62209
5522,756,120,4,55120
5523,784,207,4,41292
5524,287,173,1,23010
5525,1187,177,2,41201
5526,227,76,1,4598
5527,586,234,1,47800
5528,1258,142,4,31857
5529,1240,167,5,32983
5530,919,134,4,61314
5531,1949,202,4,78084
5532,728,145,3,63707
5533,765,170,2,2333
5534,1013,121,2,38961
5535,759,272,5,58129
5536,894,296,5,57194
5537,528,246,5,28052
5538,633,235,5,1451
5539,1425,299,1,38762
5540,846,146,2,57810
5541,951,235,2,1451
5542,1110,158,5,26501
5543,1893,156,1,30812
5544,1714,35,2,45264
5545,735,173,2,23010
5546,1120,93,1,68326
5547,988,221,1,65477
5548,809,156,2,30812
5549,305,299,1,38762
5550,854,199,2,34213
5551,941,134,5,61314
5552,2,183,2,22648
5553,537,265,2,29609
5554,869,280,3,19003
5555,831,285,1,78454
5556,204,153,3,11817
5557,267,70,5,45796
5558,1161,22,5,72670
5559,695,67,3,51875
5560,129,180,2,46162
5561,1368,200,5,23490
5562,1745,55,3,23449
5563,1914,143,3,39356
5564,1649,191,5,58529
5565,968,204,4,78455
5566,556,262,4,29602
5567,926,151,1,27058
5568,1009,84,4,57382
5569,1758,207,1,41292
5570,1662,158,3,26501
5571,102,83,4,23812
5572,147,273,4,30207
5573,416,148,1,1156
5574,1558,258,1,37968
5575,2000,58,5,25071
5576,741,163,3,76829
5577,1726,29,1,1515
5578,1269,132,1,72742
5579,976,128,3,29433
5580,588,240,3,42131
5581,395,201,1,21732
5582,446,260,1,13168
5583,214,246,2,28052
5584,119,279,1,21561
5585,1750,125,2,10999
5586,819,211,2,36659
5587,1239,220,2,16960
5588,856,282,1,22946
5589,1226,261,3,13527
5590,117,84,4,57382
5591,1992,234,5,47800
5592,1764,38,4,22586
5593,985,206,4,77858
5594,1299,186,3,7524
5595,1531,113,4,68082
5596,113,141,3,34431
5597,1118,83,4,23812
5598,109,179,3,47267
5599,1080,244,2,43756
5600,1056,131,1,62410
5601,1132,266,1,71235
5602,1263,220,4,16960
5603,1217,34,5,67022
5604,913,122,4,6796
5605,314,44,2,25630
5606,1673,129,4,74967
5607,1017,54,1,62209
5608,860,75,1,73656
5609,449,279,1,21561
5610,564,58,3,25071
5611,506,19,1,75908
5612,716,253,3,35313
5613,121,180,4,46162
5614,445,213,3,47639
5615,463,2,5,23346
5616,222,2,3,23346
5617,794,25,5,56434
5618,283,235,3,1451
5619,286,54,3,62209
5620,320,296,2,57194
5621,1414,291,3,881
5622,1533,280,3,19003
5623,908,191,5,58529
5624,501,263,4,55506
5625,360,235,5,1451
5626,683,13,2,14754
5627,1354,156,5,30812
5628,1168,119,2,39702
5629,1546,77,2,23855
5630,452,199,5,34213
5631,451,113,5,68082
5632,1999,99,3,20686
5633,1566,76,4,4598
5634,948,237,4,4469
5635,1721,34,2,67022
5636,760,118,4,48600
5637,828,275,2,59305
5638,403,213,1,47639
5639,338,286,2,14521
5640,725,150,4,63822
5641,971,52,2,46290
5642,1056,169,2,74790
5643,125,238,5,39680
5644,1943,141,2,34431
5645,1048,66,4,23594
5646,1932,137,4,40811
5647,213,286,1,14521
5648,1379,239,2,71901
5649,1893,293,3,21663
5650,46,155,1,55976
5651,283,213,2,47639
5652,1975,171,2,53367
5653,1251,138,3,61705
5654,585,96,4,55407
5655,380,76,3,4598
5656,150,214,2,1561
5657,285,146,5,57810
5658,450,144,1,43611
5659,460,116,2,9864
5660,834,20,4,15753
5661,1224,114,3,51081
5662,1680,297,3,34940
5663,956,169,5,74790
5664,164,274,2,64036
5665,1752,60,1,22191
5666,1648,88,5,48286
5667,177,183,4,22648
5668,849,56,4,73739
5669,959,130,3,74149
5670,1009,279,2,21561
5671,1095,232,4,76955
5672,1794,265,3,29609
